Latitude,Longitude,Location,Country
34.6375,134.0375,326 Saidaijishin,326 Saidaijishin
7.170833333,126.5208333,5GCC+88 Manay,5GCC+88 Manay
36.77083333,3.479166667,QFCH+8M Boumerdes,QFCH+8M Boumerdes
13.32916667,-16.57916667,8CHC+M8 Kubuneh,8CHC+M8 Kubuneh
30.1625,120.6875,5M6P+XX Shangyu District,5M6P+XX Shangyu District
39.72083333,121.4791667,PFCH+8M Xianyuwanzhen,PFCH+8M Xianyuwanzhen
5.920833333,100.3541667,W9C3+8M Kota Sarang Semut,W9C3+8M Kota Sarang Semut
14.62083333,-92.3125,JMCP+8X Brisas del Mar,JMCP+8X Brisas del Mar
-2.0625,121.5375,WGPP+XX Towara,WGPP+XX Towara
34.95416667,10.92083333,XW3C+M8 El Amra,XW3C+M8 El Amra
-39.8625,-73.35416667,P558-Ruta T-350/Cabañas Reflejos de Luna,P558-Ruta T-350/Cabañas Reflejos de Luna
-4.4875,102.9041667,GW73+2M Ketaping,GW73+2M Ketaping
22.6875,-82.49583333,MGP3+XM Cajio Beach,MGP3+XM Cajio Beach
14.1625,121.7375,5P6Q+X2 Mauban,5P6Q+X2 Mauban
14.7625,120.7291667,QP7H+2M Hagonoy,QP7H+2M Hagonoy
-30.97083333,30.27916667,27HH+MM Port Edward,27HH+MM Port Edward
16.32083333,107.7875,8QCQ+82 Phú Lộc,8QCQ+82 Phú Lộc
16.4125,39.1875,C56P+XX Gulbub,C56P+XX Gulbub
40.97916667,29.0375,Fenerbahçe,Fenerbahçe
41.35416667,28.62916667,9J3H+MM Arnavutköy/İstanbul,9J3H+MM Arnavutköy/İstanbul
-17.62083333,-71.34583333,9MH3+MM Pacocha,9MH3+MM Pacocha
21.52916667,108.0291667,G2HH+MM Móng Cái,G2HH+MM Móng Cái
-1.6375,116.4958333,9F6W+X8 Muara Telake,9F6W+X8 Muara Telake
10.80416667,-61.3625,RJ3Q+M2 Filette,RJ3Q+M2 Filette
26.37083333,119.6625,9MC7+82 Mabizhen,9MC7+82 Mabizhen
-4.520833333,120.3791667,F9HH+MM Panyula,F9HH+MM Panyula
18.40416667,109.8125,CR36+JV9,CR36+JV9
22.35416667,90.8375,9R3P+MX Dhali Gaurnagar,9R3P+MX Dhali Gaurnagar
-28.80416667,-49.1875,5RW6+8X Balneário Rincão - State of Santa Catarina,5RW6+8X Balneário Rincão - State of Santa Catarina
38.60416667,125.1208333,J43C+M8 An-ch'on,J43C+M8 An-ch'on
31.29583333,32.1875,75WP+8X El Manasra,75WP+8X El Manasra
-11.87916667,-77.15416667,4RCW+88 Ventanilla,4RCW+88 Ventanilla
5.2625,96.2375,767Q+22 Deah Pangwa,767Q+22 Deah Pangwa
8.979166667,125.4041667,XCH3+PP7 Sacol Bridge,XCH3+PP7 Sacol Bridge
6.570833333,116.7708333,HQCC+88 Kota Marudu,HQCC+88 Kota Marudu
12.3375,-86.97916667,82QC+28 El Carmen,82QC+28 El Carmen
8.204166667,123.8625,6V36+8VQ,6V36+8VQ
-1.9375,100.8708333,3V6C+X8 Aie Haji,3V6C+X8 Aie Haji
3.745833333,96.7375,PPWQ+82 Lama Tuha,PPWQ+82 Lama Tuha
28.94583333,121.5125,WGW6+8X Huaqiaozhen,WGW6+8X Huaqiaozhen
6.4625,-58.5875,68R3FC77+22,68R3FC77+22
26.0125,119.6625,2M77+22 Changle District,2M77+22 Changle District
13.40416667,-87.39583333,CJ33+MM San Lorenzo,CJ33+MM San Lorenzo
12.80416667,-83.65416667,R83W+M8 Limsiwita,R83W+M8 Limsiwita
10.77916667,-71.67083333,Q8HH+VWV,Q8HH+VWV
31.84583333,121.1958333,R5WW+88 Haimen,R5WW+88 Haimen
13.07916667,123.7541667,3QH3+MF3,3QH3+MF3
21.22916667,110.5708333,6HHC+M8 Potou District,6HHC+M8 Potou District
16.2125,52.24583333,667W+28 Al Ghaydah,667W+28 Al Ghaydah
10.5625,44.10416667,7H26H463+XM,7H26H463+XM
-23.8125,-46.07083333,5WPH+XM Bertioga - State of São Paulo,5WPH+XM Bertioga - State of São Paulo
8.470833333,124.6958333,FMCW+H7C,FMCW+H7C
21.6875,72.74583333,MPPW+X8 Kaladara,MPPW+X8 Kaladara
1.1375,127.4291667,4CQH+2M Lako Akelamo,4CQH+2M Lako Akelamo
24.24583333,-107.4125,6HWQ+82 La Boca,6HWQ+82 La Boca
9.029166667,-79.09583333,2WH3+MM Martinambo,2WH3+MM Martinambo
3.5125,-77.32083333,67M4GM7H+2M,67M4GM7H+2M
30.3625,48.87916667,8H2C9V6H+XM,8H2C9V6H+XM
1.570833333,103.9541667,HXC3+8M Ayer Tawar,HXC3+8M Ayer Tawar
41.69583333,48.7625,MQW6+8X Müqtədir,MQW6+8X Müqtədir
7.1875,122.2458333,56PW+X8 Zamboanga,56PW+X8 Zamboanga
9.279166667,99.22083333,76HC+M8 Khao Than,76HC+M8 Khao Than
11.70416667,-86.4125,PH3Q+M2 Huiste,PH3Q+M2 Huiste
13.90416667,-90.52083333,WF3H+MM La Candelaria,WF3H+MM La Candelaria
13.4375,43.25416667,C7P3+XM Yakhtul,C7P3+XM Yakhtul
-34.02083333,25.37916667,17 Seaway Dr,17 Seaway Dr
14.15416667,-91.7125,573P+MFX,573P+MFX
37.4875,121.9958333,FXPW+X8 Zhangcunzhen,FXPW+X8 Zhangcunzhen
56.50416667,20.99583333,Jūrmalas parks 3,Jūrmalas parks 3
-8.754166667,126.7291667,6PWH+8M Irabin Leteria,6PWH+8M Irabin Leteria
45.94583333,-0.995833333,W2W3+8M Rochefort,W2W3+8M Rochefort
-39.22083333,-73.2375,QQH7+M2 Teodoro Schmidt,QQH7+M2 Teodoro Schmidt
8.1125,123.8875,4V6P+6Q,4V6P+6Q
-28.82916667,32.00416667,52C3+8M Richards Bay,52C3+8M Richards Bay
9.570833333,104.8375,HRCP+8X Vân Khánh,HRCP+8X Vân Khánh
17.3125,96.9875,8X6Q+X2 Boyagyi,8X6Q+X2 Boyagyi
-3.420833333,-80.2375,HQH7+M2 Huaquillas,HQH7+M2 Huaquillas
9.304166667,80.12083333,843C+M8 Kiranchi,843C+M8 Kiranchi
3.795833333,113.4958333,QFWW+88 Niah,QFWW+88 Niah
-8.470833333,126.5375,GGHQ+M2 Laga,GGHQ+M2 Laga
6.345833333,2.279166667,87WH+8M Cococodji,87WH+8M Cococodji
36.7375,2.845833333,PRQW+69H,PRQW+69H
-7.695833333,114.1041667,8433+MM Seletreng,8433+MM Seletreng
18.47916667,-66.52916667,FFHC+M8 La Luisa,FFHC+M8 La Luisa
26.8375,119.7958333,RQQW+28 Xiweizhen,RQQW+28 Xiweizhen
15.64583333,80.25416667,J7W3+8M Peddaganjam,J7W3+8M Peddaganjam
36.1625,33.4625,5F67+X2 Gülnar/Mersin,5F67+X2 Gülnar/Mersin
36.32083333,120.6458333,8JCW+88 Aoshanweizhen,8JCW+88 Aoshanweizhen
33.89583333,-7.004166667,VXWW+88 Temara,VXWW+88 Temara
55.0125,-1.429166667,2H6C+X8 Tynemouth,2H6C+X8 Tynemouth
39.87083333,124.3958333,V9CW+88 Sindo,V9CW+88 Sindo
36.8875,7.7625,VQP6+XX Annaba,VQP6+XX Annaba
0.1625,109.1375,546P+XX Sungai Purun Besar,546P+XX Sungai Purun Besar
21.6125,92.0125,J266+XX Bahaltali,J266+XX Bahaltali
-13.84583333,-76.25416667,5P3W+M8 Paracas,5P3W+M8 Paracas
21.0625,110.2875,376Q+X2 Mazhang District,376Q+X2 Mazhang District
4.5375,7.545833333,GGPW+X8 Ikot Abasi,GGPW+X8 Ikot Abasi
38.15416667,48.9125,5W36+GW چوبر، استان گیلان،، باند هلیکوپتر دریابانی حویق، Iran,5W36+GW چوبر، استان گیلان،، باند هلیکوپتر دریابانی حویق، Iran
52.84583333,5.679166667,Gemaalweg 3,Gemaalweg 3
-0.7125,-47.67083333,78PH+XM Marapanim,78PH+XM Marapanim
16.0375,120.1458333,24PW+X8 Lingayen,24PW+X8 Lingayen
19.9125,-72.95416667,W26W+X8 Ti Charles,W26W+X8 Ti Charles
-15.17083333,166.8958333,RVHW+M8 Térou,RVHW+M8 Térou
-3.4875,105.8625,GV77+22 Lumpur River,GV77+22 Lumpur River
10.6125,-67.0375,JX67+X2 Catia La Mar,JX67+X2 Catia La Mar
41.29583333,-72.90416667,105 Waterfront St,105 Waterfront St
7.295833333,122.0625,73W6+8X Sibuco,73W6+8X Sibuco
-5.670833333,38.89583333,8VHW+M8 Sange,8VHW+M8 Sange
-14.87083333,50.2625,47H6+MX Antalaha,47H6+MX Antalaha
37.8625,126.0291667,V26H+XM Ch'onggye-ri,V26H+XM Ch'onggye-ri
18.2375,109.5541667,6HQ3+2QJ,6HQ3+2QJ
20.39583333,86.72916667,9PWH+8M Bhitara-kharinasi,9PWH+8M Bhitara-kharinasi
6.204166667,100.2458333,663W+M8 Ayer Hitam,663W+M8 Ayer Hitam
13.67083333,-89.95416667,M2CW+88 Barra de Santiago,M2CW+88 Barra de Santiago
31.8125,121.0291667,R26H+XM Chongchuan District,R26H+XM Chongchuan District
8.245833333,77.8125,6RW6+8X Thottapuram,6RW6+8X Thottapuram
-2.504166667,116.4208333,FCWC+88 Rampacengal,FCWC+88 Rampacengal
16.0625,95.35416667,3963+XM Set San,3963+XM Set San
32.92916667,-117.2625,WPHP+MX San Diego,WPHP+MX San Diego
-1.1125,109.9541667,VXQ3+2M Rantau Panjang,VXQ3+2M Rantau Panjang
16.3125,107.9791667,8X6H+XM Phú Lộc,8X6H+XM Phú Lộc
37.9875,125.8125,XRP6+XX Haech'ang-dong,XRP6+XX Haech'ang-dong
39.15416667,-0.2375,5Q36+MX Cullera,5Q36+MX Cullera
28.84583333,-111.9791667,Av. Mar de Cortéz 5255,Av. Mar de Cortéz 5255
47.1125,38.07083333,437C+28 Novoazovs'k,437C+28 Novoazovs'k
6.670833333,122.1458333,M4CW+88 Lamitan City,M4CW+88 Lamitan City
4.0125,9.670833333,2M7C+28 Douala,2M7C+28 Douala
30.82083333,121.5458333,RGCW+88 Fengxian District,RGCW+88 Fengxian District
18.27916667,109.4708333,7FHC+P5F,7FHC+P5F
-15.79583333,45.7875,6Q3P+MX Namakia,6Q3P+MX Namakia
34.69583333,135.4125,2-chōme-10-150 Nakajima,2-chōme-10-150 Nakajima
38.34583333,117.7375,8PWQ+82 Xincun Hui Ethnic Township,8PWQ+82 Xincun Hui Ethnic Township
1.0625,9.6625,3M66+XX Acalayong,3M66+XX Acalayong
46.3875,30.75416667,9QP3+XM Odesa,9QP3+XM Odesa
31.57916667,31.20416667,H6H3+MM Madinet Baltim,H6H3+MM Madinet Baltim
11.8875,-15.54583333,VFQ3+2M Bissau,VFQ3+2M Bissau
-25.02083333,44.0625,X3H6+MX Androka,X3H6+MX Androka
15.72083333,-88.10416667,PVCV+3WJ,PVCV+3WJ
-30.2375,-51.0875,Otaviano Jose Pinto 2800 - Lami,Otaviano Jose Pinto 2800 - Lami
40.60416667,26.8375,JR3Q+M2 Kavakköy/Gelibolu/Çanakkale,JR3Q+M2 Kavakköy/Gelibolu/Çanakkale
10.27916667,122.8458333,7RHW+M8 Hinigaran,7RHW+M8 Hinigaran
13.00416667,45.17083333,7H57253C+M8,7H57253C+M8
28.32916667,121.4791667,8FHH+MM Wenling,8FHH+MM Wenling
5.1625,-9.2875,5P67+X2 Bafu Bay Town,5P67+X2 Bafu Bay Town
9.354166667,99.24583333,963W+M8 Phum Riang,963W+M8 Phum Riang
36.85416667,50.80416667,Mazandaran Province,Mazandaran Province
-8.595833333,115.0708333,C33C+RP6 Pantai Yeh Gangga Citraland,C33C+RP6 Pantai Yeh Gangga Citraland
41.99583333,129.9791667,XXWH+8M Samhae-ri,XXWH+8M Samhae-ri
21.52916667,111.4708333,GFHC+M8 Yangxi County,GFHC+M8 Yangxi County
8.479166667,123.8125,21 Rommel Sultan Trail,21 Rommel Sultan Trail
0.554166667,99.1125,H436+QH5,H436+QH5
-5.5125,104.5625,FHP6+XX Tanjung Agung,FHP6+XX Tanjung Agung
6.0625,124.4541667,3F73+2VC,3F73+2VC
14.95416667,120.0625,X336+MX San Antonio,X336+MX San Antonio
13.62916667,121.2041667,372 Brgy,372 Brgy
8.379166667,98.5125,9GH6+MX Ko Panyi,9GH6+MX Ko Panyi
10.5875,-67.0625,HWPP+XVV,HWPP+XVV
-8.779166667,116.8125,6RC6+JX,6RC6+JX
11.47083333,122.9375,FWCP+8X President Roxas,FWCP+8X President Roxas
16.12916667,73.45416667,4FH3+MM Juva Pankhol,4FH3+MM Juva Pankhol
22.7125,121.1041667,P473+2M Taiwan,P473+2M Taiwan
-18.25416667,49.37083333,P9WC+88 Mahatsara,P9WC+88 Mahatsara
5.479166667,-0.395833333,FJJ3+3RP,FJJ3+3RP
36.12916667,120.5791667,4HHJ+C68,4HHJ+C68
16.99583333,42.55416667,XHW3+8M Jazan Saudi Arabia,XHW3+8M Jazan Saudi Arabia
-8.7125,115.1708333,75PC+X83,75PC+X83
22.5875,121.0041667,H2Q3+2M Taiwan,H2Q3+2M Taiwan
39.14583333,118.5375,4GWQ+82 Caofeidian District,4GWQ+82 Caofeidian District
14.82083333,80.0875,R3CP+8X Juvvaladinne,R3CP+8X Juvvaladinne
9.0875,78.37916667,39QH+2M Kannirajpuram,39QH+2M Kannirajpuram
20.20416667,72.74583333,6P3W+M8 Nargol,6P3W+M8 Nargol
22.10416667,113.2541667,4733+MM Doumen District,4733+MM Doumen District
4.8125,6.779166667,RQ6H+XM Osugu Creek,RQ6H+XM Osugu Creek
6.1375,116.1541667,45Q3+2M Tuaran,45Q3+2M Tuaran
-8.029166667,-34.8625,Av. Olinda Dom Hélder Câmara,Av. Olinda Dom Hélder Câmara
9.345833333,-84.02916667,8XWC+88 Puntarenas Province,8XWC+88 Puntarenas Province
-21.65416667,48.2125,86W7+82 Namorona,86W7+82 Namorona
22.0625,72.24583333,366W+X8 Mingalpur,366W+X8 Mingalpur
38.0375,125.5958333,2HPW+X8 Pyoksong,2HPW+X8 Pyoksong
25.45416667,59.15416667,F533+MM Abkuhi,F533+MM Abkuhi
-2.6375,121.0541667,9363+XM Balantang,9363+XM Balantang
41.7625,19.6125,QJ66+V75,QJ66+V75
22.37916667,113.0791667,93HH+MM Xinhui District,93HH+MM Xinhui District
39.42083333,-0.329166667,CMCC+88 Valencia,CMCC+88 Valencia
25.32083333,64.79583333,8QCW+88 Ormara,8QCW+88 Ormara
41.70416667,129.7458333,PP3W+M8 Chongjin,PP3W+M8 Chongjin
1.679166667,110.2958333,M7HW+M8 Kuching,M7HW+M8 Kuching
-6.879166667,112.0458333,429V+VXF,429V+VXF
22.12916667,91.8875,4VHP+MX Khankhanabad,4VHP+MX Khankhanabad
0.1875,103.7625,5QP6+XX Kuala Selat,5QP6+XX Kuala Selat
20.5375,110.5041667,GGP3+XM Xiayangzhen,GGP3+XM Xiayangzhen
14.9125,-17.12916667,WV6C+X8 Kayar,WV6C+X8 Kayar
43.07083333,-70.72916667,183 Portsmouth Ave,183 Portsmouth Ave
3.1375,103.4458333,SJK(C) Kee Wha,SJK(C) Kee Wha
10.79583333,-61.29583333,QPW3+GR Mesh Bay,QPW3+GR Mesh Bay
47.1375,38.32916667,Zheleznyy Most,Zheleznyy Most
3.3125,-77.47916667,67M48G6C+X8,67M48G6C+X8
-7.995833333,114.4291667,2C3H+6V,2C3H+6V
36.59583333,52.12083333,Mazandaran Province,Mazandaran Province
7.754166667,122.7625,QQ36+MX Naga,QQ36+MX Naga
12.3625,121.0875,936P+XX San Jose,936P+XX San Jose
37.42916667,122.1708333,C5HC+946,C5HC+946
-4.745833333,122.4208333,7C3C+M8 Lasama,7C3C+M8 Lasama
28.35416667,121.1541667,9533+MM Yueqing,9533+MM Yueqing
20.29583333,110.3625,79W7+82 Longtangzhen,79W7+82 Longtangzhen
11.00416667,51.12916667,243H+MM Gondoli,243H+MM Gondoli
36.7875,34.62083333,pirireis mah. ismet inönü blv şahin apt no 200 kat 5/9 Akdeniz/MERSİN,pirireis mah. ismet inönü blv şahin apt no 200 kat 5/9 Akdeniz/MERSİN
-6.445833333,110.7291667,HP3H+MM Bondo,HP3H+MM Bondo
31.77916667,121.4708333,QFHC+M8 Qidong,QFHC+M8 Qidong
3.2125,101.3041667,6873+2M Jeram,6873+2M Jeram
6.329166667,-10.80416667,85HW+979,85HW+979
20.14583333,40.25416667,47W3+8M Al Lith Saudi Arabia,47W3+8M Al Lith Saudi Arabia
36.9125,8.520833333,WG6C+X8 Souarekh,WG6C+X8 Souarekh
30.3125,120.6708333,8M6C+X8 Xincang Town,8M6C+X8 Xincang Town
6.745833333,-58.5125,PFWQ+82 Maswa,PFWQ+82 Maswa
8.879166667,-79.70416667,V7HW+M8 Puerto Caimito,V7HW+M8 Puerto Caimito
8.879166667,-79.70416667,V7HW+M8 Puerto Caimito,V7HW+M8 Puerto Caimito
36.30416667,-76.70416667,873W+M8 Carter,873W+M8 Carter
16.5375,97.5625,GHP6+XX Moke Ta Ma,GHP6+XX Moke Ta Ma
13.02916667,100.9291667,61 หมู่3 Sukhumvit Road,61 หมู่3 Sukhumvit Road
19.99583333,-16.22083333,XQWH+8M Ten Alloui,XQWH+8M Ten Alloui
35.04583333,119.2125,26W6+3XR,26W6+3XR
35.05416667,119.2291667,363H+MM Ganyu District,363H+MM Ganyu District
51.39583333,0.520833333,stanley house,stanley house
38.12916667,118.8791667,8PCW4VHH+MM,8PCW4VHH+MM
14.1625,109.1625,5567+X2 Phù Mỹ District,5567+X2 Phù Mỹ District
36.87916667,4.7125,Béjaïa Bniksila Aitmendil,Béjaïa Bniksila Aitmendil
44.90416667,33.6125,8GPMWJ37+M2,8GPMWJ37+M2
1.870833333,127.8541667,VVC3+8M Limau,VVC3+8M Limau
-0.954166667,103.6708333,2MVC+XJ8,2MVC+XJ8
10.32083333,98.75416667,8QC3+8M Bang Yai,8QC3+8M Bang Yai
7.370833333,124.2625,97C6+CVH,97C6+CVH
29.10416667,121.5208333,4G4C+384,4G4C+384
11.77916667,-86.5125,QFHQ+C6V,QFHQ+C6V
-10.05416667,147.7958333,WQWW+88 Kalo,WQWW+88 Kalo
11.3375,-85.9625,82QQ+22 Santa Adela,82QQ+22 Santa Adela
13.92083333,-91.09583333,WWC3+8M El Paredon,WWC3+8M El Paredon
36.82083333,36.17083333,R5CC+88 Dörtyol/Hatay,R5CC+88 Dörtyol/Hatay
54.60416667,-1.1625,JR3Q+M2 Middlesbrough,JR3Q+M2 Middlesbrough
17.54583333,106.5875,GHWP+9WV,GHWP+9WV
4.595833333,97.97916667,HXWH+8M Alue Raya,HXWH+8M Alue Raya
10.8875,-75.07083333,VWQH+2M Tubará,VWQH+2M Tubará
17.95416667,120.4708333,XF3C+M8 Badoc,XF3C+M8 Badoc
19.92916667,40.54583333,WGHW+M8 Alwasqah Saudi Arabia,WGHW+M8 Alwasqah Saudi Arabia
53.2375,7.204166667,66Q3+2M Drieborg,66Q3+2M Drieborg
16.40416667,96.00416667,C233+MM Tawgyaung,C233+MM Tawgyaung
36.64583333,120.8625,JVW7+82 Laiyang,JVW7+82 Laiyang
7.4125,124.2375,C66Q+X2 Parang,C66Q+X2 Parang
6.120833333,81.10416667,44C3+8M Hambantota,44C3+8M Hambantota
15.22083333,121.4208333,6CCC+88 Dingalan,6CCC+88 Dingalan
10.5125,123.4541667,GF73+2M Calatrava,GF73+2M Calatrava
-10.17083333,124.3208333,R8HC+M8 Oebelo,R8HC+M8 Oebelo
40.52083333,122.2875,G7CQ+82 Xishi District,G7CQ+82 Xishi District
-30.8375,30.39583333,5 Selvey Ave,5 Selvey Ave
14.47083333,49.0375,حي ابن سيناء، فوة،، F2CP+3RJ,حي ابن سيناء، فوة،، F2CP+3RJ
10.0875,123.6625,3MQ7+22 Carcar City,3MQ7+22 Carcar City
-21.4375,-70.05416667,57CFHW6W+X8,57CFHW6W+X8
3.579166667,99.10416667,H4H3+MM Sei Naga Lawan,H4H3+MM Sei Naga Lawan
52.29583333,-7.0125,7XWQ+82 Great Island,7XWQ+82 Great Island
19.34583333,72.85416667,8VW3+8M Naigaon East,8VW3+8M Naigaon East
-8.545833333,118.6625,FM36+MX Dadibou,FM36+MX Dadibou
36.8125,34.72083333,RP6C+X8 Akdeniz/Mersin,RP6C+X8 Akdeniz/Mersin
36.57083333,1.970833333,HXCC+88 Gouraya,HXCC+88 Gouraya
34.59583333,119.5541667,HHW3+8M Lianyun District,HHW3+8M Lianyun District
12.8625,100.0125,V266+XX Bang Kao,V266+XX Bang Kao
16.64583333,97.32083333,J8WC+88 Tanbingyaung,J8WC+88 Tanbingyaung
-1.445833333,131.6541667,HM33+MM Hutan,HM33+MM Hutan
36.60416667,34.32083333,8G8PJ83C+M8,8G8PJ83C+M8
43.09583333,47.47083333,3FWC+88 Tukhchar,3FWC+88 Tukhchar
2.1375,111.4958333,551,551
-9.120833333,125.9541667,VXH3+MM Dotik,VXH3+MM Dotik
-3.4375,119.2791667,H76H+XM Tumpiling,H76H+XM Tumpiling
-6.820833333,106.0291667,52HH+MM Cilangkahan,52HH+MM Cilangkahan
30.09583333,122.1875,35WP+8X Dinghai District,35WP+8X Dinghai District
12.97083333,120.7708333,7Q42XQCC+88,7Q42XQCC+88
41.0125,38.85416667,2V63+XM Tirebolu/Giresun,2V63+XM Tirebolu/Giresun
-2.995833333,-79.84583333,2533+MM Boca de Tenguel,2533+MM Boca de Tenguel
-3.5875,102.1291667,C47H+2V5,C47H+2V5
53.35416667,-6.220833333,9Q3H+MM Dublin,9Q3H+MM Dublin
6.045833333,125.2791667,27WH+8M Alabel,27WH+8M Alabel
40.3375,120.5125,8GP6+PX9,8GP6+PX9
26.45416667,119.5875,China,China
45.50416667,29.62083333,GJ3C+M8 Prymors'ke,GJ3C+M8 Prymors'ke
10.55416667,103.7208333,HP3C+M8 Preah Sihanouk,HP3C+M8 Preah Sihanouk
22.5875,114.2708333,China,China
20.02083333,110.1458333,24CW+88 Xiuying District,24CW+88 Xiuying District
43.02083333,27.8875,2VCP+8X Bliznatsi,2VCP+8X Bliznatsi
15.29583333,119.9958333,7XWW+M4P,7XWW+M4P
18.49583333,108.7208333,FPWC+88 Yinggehaizhen,FPWC+88 Yinggehaizhen
42.82916667,-70.8125,R5HP+MX Salisbury,R5HP+MX Salisbury
11.8375,-15.79583333,R6Q3+2M Pasta,R6Q3+2M Pasta
36.6125,120.9208333,JW6C+X8 Haiyang,JW6C+X8 Haiyang
19.50416667,40.94583333,GW3W+M8 Almuzaylif Saudi Arabia,GW3W+M8 Almuzaylif Saudi Arabia
1.704166667,103.0791667,P33H+MM Senggarang,P33H+MM Senggarang
-8.5125,116.6625,FMP7+X2 Labuhan Lombok,FMP7+X2 Labuhan Lombok
-6.870833333,109.2708333,47HC+M8 Suradadi,47HC+M8 Suradadi
8.6375,123.6791667,JMQH+2M Plaridel,JMQH+2M Plaridel
5.929166667,-57.07083333,WWHH+MM Stalweide,WWHH+MM Stalweide
46.47916667,35.17916667,F5HH+MM Vovche,F5HH+MM Vovche
11.49583333,123.1375,F4WP+8X Carles,F4WP+8X Carles
13.5125,80.12083333,G47C+28 Pannamgadu,G47C+28 Pannamgadu
4.4625,7.1125,F477+22 Amabiribe Creek,F477+22 Amabiribe Creek
5.8875,5.220833333,V6QC+28 Addabrassa Creek,V6QC+28 Addabrassa Creek
43.67083333,28.5625,MHC6+8X Durankulak,MHC6+8X Durankulak
17.57916667,38.8375,HRHQ+M2 Mersa Teklay,HRHQ+M2 Mersa Teklay
37.70416667,121.0375,P23Q+M2 Dajijia Neighborhood,P23Q+M2 Dajijia Neighborhood
16.02083333,108.2291667,126 Đỗ Đăng Đệ,126 Đỗ Đăng Đệ
26.35416667,-97.3375,9M37+M2 Arroyo City,9M37+M2 Arroyo City
26.7375,-109.7958333,P6P3+XM Cautebe,P6P3+XM Cautebe
3.9375,113.6791667,WMPH+XM Niah,WMPH+XM Niah
-7.754166667,114.3208333,68WC+88 Sumberwaru,68WC+88 Sumberwaru
11.30416667,124.6875,8M3P+VX2,8M3P+VX2
-7.6875,108.5708333,8H6C+X8 Cibenda,8H6C+X8 Cibenda
22.6125,90.05416667,J363+MH,J363+MH
20.9125,71.4875,WF7P+7H7,WF7P+7H7
53.82083333,9.029166667,Zollhaus 1,Zollhaus 1
-5.429166667,38.97916667,HXCH+6CV,HXCH+6CV
42.2875,-71.0375,7XP7+X2 Boston,7XP7+X2 Boston
11.02916667,122.8625,2VH7+M2 Barotac Viejo,2VH7+M2 Barotac Viejo
40.64583333,-73.80416667,95 S Service Rd,95 S Service Rd
36.02916667,120.1708333,China,China
19.1125,-72.70416667,476W+X8 Saint-Marc,476W+X8 Saint-Marc
-32.97083333,27.9625,2XH7+M2 East London,2XH7+M2 East London
18.37083333,121.5958333,9HCW+88 Aparri,9HCW+88 Aparri
19.92916667,93.5375,WGHQ+M2 Singyat,WGHQ+M2 Singyat
18.9125,41.15416667,W563+XM AlQouz Saudi Arabia,W563+XM AlQouz Saudi Arabia
31.27083333,30.17916667,75CH+4V8,75CH+4V8
43.4375,16.70416667,Put Borka 109,Put Borka 109
41.2125,29.35416667,6973+2M Şile/İstanbul,6973+2M Şile/İstanbul
12.44583333,124.3125,C8W7+54R,C8W7+54R
9.0125,125.1791667,257H+2M Magsaysay,257H+2M Magsaysay
29.72916667,-93.02083333,PXHH+MM Grand Chenier,PXHH+MM Grand Chenier
28.29583333,121.0791667,73WH+8M Yueqing,73WH+8M Yueqing
40.9625,39.99583333,XX7W+28 Araklı/Trabzon,XX7W+28 Araklı/Trabzon
-4.854166667,105.8625,4VW7+82 Hutan,4VW7+82 Hutan
-8.7875,116.5041667,6G74+626,6G74+626
10.4875,-67.77083333,F6QH+2JH,F6QH+2JH
6.0125,1.004166667,2273+2M Anlo-Afiadenyigba,2273+2M Anlo-Afiadenyigba
14.8625,120.2458333,V66W+X8 Subic,V66W+X8 Subic
19.47916667,40.9625,FXH7+M2 Almuzaylif Saudi Arabia,FXH7+M2 Almuzaylif Saudi Arabia
36.12916667,10.47083333,4FHC+M8 Chgarnia,4FHC+M8 Chgarnia
37.39583333,15.0875,93WQ+82 Catania,93WQ+82 Catania
21.62083333,108.2208333,J6CC+88 Jiangshanxiang,J6CC+88 Jiangshanxiang
-4.320833333,119.6375,Takkalasi Bridge,Takkalasi Bridge
23.69583333,120.1791667,M5WH+8M Taiwan,M5WH+8M Taiwan
19.2125,84.85416667,6V73+2M Markandi,6V73+2M Markandi
6.6375,124.0541667,J3Q3+4VP,J3Q3+4VP
10.47083333,-75.49583333,Cl. 38 #1030,Cl. 38 #1030
32.17916667,121.3875,59HQ+M23,59HQ+M23
-4.8375,121.7458333,5P6W+X8 La Ea,5P6W+X8 La Ea
42.47916667,27.45416667,FFH3+MM Burgas,FFH3+MM Burgas
11.25416667,-73.77083333,763H+MM Santa Marta,763H+MM Santa Marta
14.30416667,-91.92916667,833C+M8 Champerico,833C+M8 Champerico
22.07083333,88.22083333,36CC+88 Durganagar,36CC+88 Durganagar
12.9125,45.07916667,W36H+XM Aden,W36H+XM Aden
22.35416667,114.1125,9437+M2 Kwai Chung,9437+M2 Kwai Chung
21.0875,-76.12916667,3VQC+28 Gibara,3VQC+28 Gibara
36.9375,50.65416667,WMP3+RX6,WMP3+RX6
13.45416667,109.2208333,F63C+M75 Công viên chính Sông Cầu,F63C+M75 Công viên chính Sông Cầu
10.77083333,125.0041667,Q2C3+8M Javier,Q2C3+8M Javier
9.3625,-71.05416667,9W6W+X8 Las Rucales,9W6W+X8 Las Rucales
36.79583333,5.679166667,N43,N43
29.37083333,47.77083333,9QCC+88 Jaber Al Ahmad,9QCC+88 Jaber Al Ahmad
